New York bodegas unite to bankrupt the New York Post	new york bodegas unite to bankrupt the new york post	PersonX is greedy, needed to have a business plan, intended to make money, gets sued for fraud, wants to make a profit, feels sad. Others want to make a profit, they get robbed, feel angry.	Center
Friday Night Fights With Ukraine’s Far Right	friday night fights with ukraines far right	PersonX is violent, needed get ready for the fight, intended to be violent, gets beaten up, wants to win the fight, feels angry. Others want to fight back, get injured, feel angry.	Left
Whiplash warning! Ben Shapiro shows how stunningly fast Adam Schiff & Dems changed direction on what constitutes a ‘cover-up’	whiplash warning ben shapiro shows how stunningly fast adam schiff and dems changed direction on what constitutes a cover-up	PersonX is fast, needed to know how fast they are, intended to show off his skills, gets hit by a car, wants to make sure they are safe, feels angry. Others want to yell at him, gets yelled at, feel angry.	Right
Dear Wives: Publicly Criticizing Your Husband Makes You Look Horrible	dear wives: publicly criticizing your husband makes you look horrible	PersonX is hurtful, needed to talk to their husband, intended to make him feel bad, gets yelled at, wants to apologize to their husband, feels angry. Others want to get away from him, gets angry, feel angry.	Right
Lawsuit: Planned Parenthood Cowrote California Regs Forcing Religious Groups To Pay For Abortions	lawsuit: planned parenthood cowrote california regs forcing religious groups to pay for abortions	PersonX is immoral, needed to find out what they want, intended to make abortion illegal, gets sued, wants to get money from the government, feels angry. Others want to file a lawsuit, gets sued, feel violated.	Right
If Classrooms Are “Free of Politics” the Right Wing Will Grow	if classrooms are free of politics the right wing will grow	PersonX is free spirited, needed to be in a classroom, intended to be free of politics, becomes more powerful, wants to teach the students to be respectful, feels free of politics. Others want to learn about politics, students learn about politics, feel angry.	Left
POLL: Majority Of Americans Oppose Reparations Despite Democratic Focus On The Issue	poll: majority of americans oppose reparations despite democratic focus on the issue	PersonX is Responsible, needed to be aware of the issue, intended to be fair, gets asked questions, wants to change their mind, feels neutral. Others want to ask for more information, they get a new job, feel angry.	Right
Israeli Spacecraft Fails To Land On The Moon	israeli spacecraft fails to land on the moon	PersonX is frustrated, needed to go to the moon, intended to land on the moon, gets lost in space, wants to go back to earth, feels sad. Others want to find out what happened, loses a friend, feel sad.	Right
WALSH: Why Sexist Deadbeat Men Love Abortion	walsh: why sexist deadbeat men love abortion	PersonX is immoral, needed to write a book, intended to have a baby, gets yelled at, wants to talk about abortion, feels sad. Others want to go to court, they get pregnant, feel sad.	Right
Women's World Cup 2019: Fans react to US vs Netherlands final	women's world cup 2019: fans react to us vs netherlands final	PersonX is sporty, needed to watch the game, intended to cheer for their team, gets booed, wants to cheer for their team, feels happy. Others want to cheer for their team, get excited, feel happy.	Center
In Case You Missed It: Bubbles babies and celebrity horses	in case you missed it: bubbles babies and celebrity horses	PersonX is silly, needed to have seen it, intended in case you missed, has a good time, wants to watch it again, feels happy. Others want to tell everyone about it, have to go to work, feel happy.	Center
Verret Basin bass sac-a-lait heating up	verret basin bass sac-a-lait heating up	PersonX is hot, needed to buy a soda, intended to have a drink, gets hot, wants to drink the coffee, feels like they have a good time. Others want to get a drink, get cold, feel happy.	Left
Nancy Pelosi Has Chosen Her War and it’s With Her Own Party’s Future	nancy pelosi has chosen her war and its with her own partys future	PersonX is determined, needed to be in power, intended to win the war, gets arrested, wants to win the war, feels powerful. Others want to fight back, they are in power, feel defeated.	Left
Top Mueller probe prosecutor Andrew Weissmann reportedly inks book deal	top mueller probe prosecutor andrew weissmann reportedly inks book deal	PersonX is hardworking, needed to write a book, intended to write a book, gets a promotion, wants to write a book, feels happy. Others want to read the book, they get a promotion, feel happy.	Right
16-Year-Old Girl Faces Child-Porn Charges for Making Video of Herself	16-year-old girl faces child-porn charges for making video of herself	PersonX is naughty, needed to make a video, intended to make a video, gets arrested, wants to get a lawyer, feels guilty. Others want to get revenge on her, gets arrested, feel sad.	Right
Former Obama White House counsel indicted	former obama white house counsel indicted	PersonX is criminal, needed to be a lawyer, intended to be a lawyer, gets arrested, wants to plead not guilty, feels guilty. Others want to get a lawyer, they are arrested, feel guilty.	Center
Buttigieg Skeptical Sanders Could Beat Trump	buttigieg skeptical sanders could beat trump	PersonX is hopeful, needed to be in the race, intended to win the election, gets booed, wants to win the election, feels hopeful. Others want to vote for him, they are elected president, feel happy.	Right
Top 10 books set in the American midwest	top 10 books set in the american midwest	PersonX is adventurous, needed to read a good book, intended to have a good time, gets a good review, wants to read more books, feels happy. Others want to read the books, read the book, feel happy to read.	Center
Oliver North Says He Will Not Seek A 2nd Term As NRA President	oliver north says he will not seek a 2nd term as nra president	PersonX is determined, needed to make a decision, intended to be a good leader, gets a new job, wants to run for another term, feels relieved. Others want to find a replacement, gets a new president, feel disappointed.	Center
California man who kept runaway teen in metal box at pot farm sentenced to 31 years in prison	california man who kept runaway teen in metal box at pot farm sentenced to 31 years in prison	PersonX is criminal, needed to have a criminal record, intended to be in prison, gets arrested, wants to get out of jail, feels guilty. Others want to go to jail, get arrested, feel sad.	Center
Julián Castro calls Trump Jr a ‘coward’ over racist attack on Kamala Harris	julin castro calls trump jr a coward over racist attack on kamala harris	PersonX is angry, needed to talk to the president, intended to make a point, gets yelled at, wants to call out the president, feels angry. Others want to get away from him, gets called a coward, feel angry.	Center
Mexico’s Government Still Foolishly Thinks It Can Reason With Trump	mexicos government still foolishly thinks it can reason with trump	PersonX is foolish, needed to understand the situation, intended to make a deal, gets attacked by the president, wants to make a deal, feels good about themselves. Others want to get rid of him, they are told they are wrong, feel confused.	Left
Suspected Spies In Iran Could Be Facing Death Penalty: Report	suspected spies in iran could be facing death penalty: report	PersonX is suspicious, needed to be a spy, intended to be a spy, is sentenced to death, wants to go to trial, feels guilty. Others want to get a lawyer, they are arrested, feel scared.	Right
‘What a load of crap’: Brit Hume is not buying Joe Biden’s late apology to Anita Hill	what a load of crap: brit hume is not buying joe bidens late apology to anita hill	PersonX is angry, needed to listen to the apology, intended to make amends, is not buying it, wants to ask for an apology, feels angry. Others want to ask for an apology, gets yelled at by others, feel angry.	Right
A day at the beach could get a bit more expensive. L.A. County is voting on fee hikes	a day at the beach could get a bit more expensive la county is voting on fee hikes	PersonX is costlier, needed go to the beach, intended to save money, has to pay more, wants go to the beach, feels happy to have more money. Others want go to the beach, have to pay more, feel happy.	Center
SHAREHOLDER ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Boston Scientific Corporation - BSX	shareholder alert: pomerantz law firm investigates claims on behalf of investors of boston scientific corporation - bsx	PersonX is concerned, needed to file a lawsuit, intended to be a good company, gets sued, wants to file a lawsuit, feels like a winner. Others want to file a lawsuit, find out more about the lawsuit, feel angry.	Center
China tariffs devastating says soybean farmer	china tariffs devastating says soybean farmer	PersonX is hardworking, needed to buy soybeans, intended to make more money, loses money, wants to buy more soybeans, feels angry. Others want to make money, they lose money, feel angry.	Center
The Corporate Campaign to Kill Bernie’s Medicare for All Bill Is Here	the corporate campaign to kill bernies medicare for all bill is here	PersonX is greedy, needed to know what the bill is, intended the bill to be passed, gets arrested, wants to make sure the bill is passed, feels like a winner. Others want to protest the bill, the corporate campaign to kill it, feel angry.	Left
Fresno County man charged in string of three killings	fresno county man charged in string of three killings	PersonX is violent, needed to commit a crime, intended to be free, gets arrested, wants to go to jail, feels guilty. Others want to go to court, get arrested, feel sad.	Center
Earthquake: 4.2 quake strikes near Ridgecrest Calif.	earthquake: 4 quake strikes near ridgecrest calif	PersonX is scared, needed make sure no one is near, intended to be safe, shakes buildings, wants to assess the damage, feels scared. Others want to get out of bed, earthquake shakes buildings, feel scared.	Center
New Zealand marks one week since mosque attack with prayers scarves	new zealand marks one week since mosque attack with prayers scarves	PersonX is religious, needed to go to mosque, intended to show solidarity, wears it on head, wants to remember the victims, feels happy. Others want to show solidarity, people wear scarves, feel happy.	Right
India’s Futile War on Open Defecation	indias futile war on open defecation	PersonX is aggressive, needed to make a plan, intended to clean the environment, gets arrested, wants to get rid of the problem, feels relieved. Others want to fight back, people are forced to clean up, feel angry.	Left
Northern Ireland Police Arrest 2 Men In Shooting Death Of Journalist	northern ireland police arrest 2 men in shooting death of journalist	PersonX is violent, needed to find out who did it, intended to get justice, gets arrested, wants to arrest the two men, feels guilty. Others want to go to court, they are arrested, feel sad.	Center
The Oberlin Trial Is a Blueprint for Fighting Back	the oberlin trial is a blueprint for fighting back	PersonX is violent, needed to learn about the case, intended to fight for justice, gets arrested, wants to fight back, feels good. Others want to fight back, they learn from it, feel angry.	Right
Dear Prudence Podcast: Help! My Friend Treats Me Like an Unpaid Therapist.	dear prudence podcast: help my friend treats me like an unpaid therapist	PersonX is helpful, needed listen to the podcast, intended listen to the podcast, gets yelled at, wants to get away from him, feels sad. Others want to help me, get a new friend, feel sad.	Left
Marijuana bill dead: New Jersey lawmakers to move forward with referendum	marijuana bill dead: new jersey lawmakers to move forward with referendum	PersonX is irresponsible, needed to write a bill, intended to get rid of marijuana, gets voted down, wants to get rid of the bill, feels defeated. Others want to move forward with referendum, people get arrested, feel happy.	Center
Senate Passes 2-Year Budget Deal And Sends It To Trump	senate passes 2-year budget deal and sends it to trump	PersonX is responsible, needed to vote for the deal, intended to keep the government running, gets a bill signed, wants to sign it into law, feels happy. Others want to sign the bill, gets a bill signed, feel happy.	Center
10-year yield at 2.473 percent; 2-year yield at 2.319 percent; 30-year yield at 2.899 percent	10-year yield at 2 percent; 2-year yield at 2 percent; 30-year yield at 3 percent	PersonX is responsible, needed to buy a bond, intended to make money, makes a lot of money, wants to make sure they don't lose money, feels happy. Others want to make money, make more money, feel happy.	Center
Here’s the ‘gaping loophole’ in federal law that Russia and other countries can exploit to legally influence the 2020 election	heres the gaping loophole in federal law that russia and other countries can exploit to legally influence the 2020 election	PersonX is sneaky, needed to understand the law, intended to influence the election, get a new job, wants to win the election, feels like a criminal. Others want to be able to influence elections, have to pay a fine, feel like a criminal.	Left
The killer the piglet and other nicknames Chinese shoppers are giving luxury handbags	the killer the piglet and other nicknames chinese shoppers are giving luxury handbags	PersonX is mean, needed to go to the store, intended to show off their wealth, the piglet and other names, wants to buy a new one, feels happy. Others want to buy the item, the piglet and other nicknames, feel happy.	Center
Volcano erupts on Italian island of Stromboli kills one person	volcano erupts on italian island of stromboli kills one person	PersonX is violent, needed to be in a volcano, intended to be safe, has a volcano, wants to get out of danger, feels sad. Others want to go to the hospital, gets injured, feel sad.	Right
The European Union Is an Antidemocratic Disgrace	the european union is an antidemocratic disgrace	PersonX is immoral, needed to be in the European Union, intended the European Union is an antidemocratic, has no power, wants to break up the union, feels sad. Others want to leave the union, the people of the EU are punished, feel sad.	Left
HHS Moves to Protect Religious Health Providers	hhs moves to protect religious health providers	PersonX is religious, needed to have a religious affiliation, intended to protect religious freedom, gets a raise, wants to make sure they don't get hurt, feels happy. Others want to make sure they are protected, they get paid more, feel protected.	Right
Joe Biden Courts Blue Collar Voters Says 'I Am a Union Man': Reason Roundup	joe biden courts blue collar voters says i am a union man reason roundup	PersonX is patriotic, needed to make a speech, intended to be a leader, gets asked questions, wants to win the election, feels good about themselves. Others want to vote for him, gets asked questions, feel happy.	Right
The oldest living western lowland gorilla in a zoo has died at 63	the oldest living western lowland gorilla in a zoo has died at 63	PersonX is sad, needed to go to the zoo, intended to go to heaven, the gorilla dies, wants to go to heaven, feels sad. Others want to bury the gorilla, the zoo loses a gorilla, feel sad.	Center
Cori Gauff 15 defeats Venus Williams in Wimbledon first round	cori gauff 15 defeats venus williams in wimbledon first round	PersonX is competitive, needed to win the match, intended to win the match, wins the match, wants to win the match, feels happy. Others want to congratulate them, wins match, feel happy.	Right
Here’s What’s New on Amazon Prime Video in August 2019	heres whats new on amazon prime video in august 2019	PersonX is watchable, needed to subscribe to the service, intended to see what's new, get a new show, wants to watch the new show, feels happy. Others want to watch the new show, watch new shows, feel happy.	Center
Iranian Proxies Play A Key Role In Trump's Hawks Push For Armed Conflict	iranian proxies play a key role in trump's hawks push for armed conflict	PersonX is aggressive, needed to be in contact with them, intended to be a leader, get's killed, wants to win the war, feels powerful. Others want to make a plan, they get killed, feel like they are in control.	Left
Holiday Inn owner to ditch mini toiletries from 5000 hotels	holiday inn owner to ditch mini toiletries from 5000 hotels	PersonX is careless, needed to buy a hotel, intended to save money, gets sued for fraud, wants to get rid of it, feels happy. Others want to get rid of it, they have less money, feel happy.	Center
The World Is Burning and Those in Power Are Stoking the Flames	the world is burning and those in power are stoking the flames	PersonX is violent, needed to be in power, intended to be in power, gets killed, wants to make sure the world is safe, feels powerful. Others want to make sure the world is safe, the world is burning, feel angry.	Left
TSA finds missile launcher in passenger’s checked bag	tsa finds missile launcher in passengers checked bag	PersonX is observant, needed to go through security, intended to protect the country, gets yelled at, wants to make sure it's not a bomb, feels scared. Others want to get out of plane, gets in trouble, feel scared.	Right
She Was Terminally Ill. Her Husband Held the Gun to Her Head Police Say	she was terminally ill her husband held the gun to her head police say	PersonX is violent, needed to have a gun, intended to kill his wife, She is dead, wants to go to the hospital, feels sad. Others want to call the police, She is dead, feel scared.	Center
3M stock price target cut to $195 from $205 at CFRA	3m stock price target cut to 195 from 205 at cfra	PersonX is mean, needed to be a stock broker, intended to be more accurate, has to cut their price target, wants to get a better price target, feels sad. Others want to ask for a price target cut, they have to cut their price target, feel sad.	Center
Marijuana battles turn ugly in one California city: Fistfights nasty accusations and questions	marijuana battles turn ugly in one california city: fistfights nasty accusations and questions	PersonX is violent, needed to get into a fight, intended to be heard, gets arrested, wants to win the fight, feels angry. Others want to fight back, get arrested, feel angry.	Center
House Majority Leader Steny Hoyer Is Facing a Primary Challenge	house majority leader steny hoyer is facing a primary challenge	PersonX is hopeful, needed to run for office, intended to win the election, gets attacked by opponents, wants to win the election, feels nervous. Others want to win the election, they get elected, feel upset.	Left
Trump Offers Netanyahu Part of Syria to Boost Israeli Leader’s Flagging Re-Election Campaign	trump offers netanyahu part of syria to boost israeli leaders flagging re-election campaign	PersonX is Generous, needed to talk to Netanyahu, intended to win the election, gets thanked by Netanyahu, wants to make sure they win the election, feels happy. Others want to take advantage of it, get a new job, feel happy.	Left
THREAD==> Byron York explains how Robert Mueller ‘exposed fatal flaw of Trump-Russia affair’	thread==> byron york explains how robert mueller exposed fatal flaw of trump-russia affair	PersonX is curious, needed to read about the case, intended to expose a flaw, learns new information, wants to tell others about it, feels guilty. Others want to understand what happened, they learn something new, feel like they have been exposed.	Right
France warns UN against unilateral path to Mideast peace	france warns un against unilateral path to mideast peace	PersonX is diplomatic, needed to write a letter to UN, intended to be a leader, warns of consequences, wants to tell the world what they think, feels like a leader. Others want to listen to France, they get a lecture, feel angry.	Right
Truck slams into crowd on highway in Guatemala; 30 dead	truck slams into crowd on highway in guatemala; 30 dead	PersonX is violent, needed get in the truck, intended to get to work, crashes into people, wants to call for help, feels sad. Others want to call for help, gets injured, feel hurt.	Right
YouTube Beauty Influencer World Erupts Over Gummy Vitamins Scandal	youtube beauty influencer world erupts over gummy vitamins scandal	PersonX is Influencer, needed to be a beauty influencer, intended to make money, gets called a fraud, wants to make money off of it, feels angry. Others want to find out the truth, they are accused of cheating, feel angry.	Right
Trump says China's Xi isn't moving fast enough on trade deal	trump says china's xi is not moving fast enough on trade deal	PersonX is impatient, needed to talk to China, intended to get a better deal, gets yelled at, wants to get a better deal, feels angry. Others want to talk to the president, gets angry at Trump, feel angry.	Center
Nike fiscal Q3 rev. $9.6 billion in line with expectations	nike fiscal q3 rev 96 billion in line with expectations	PersonX is athletic, needed to have a good quarter, intended to make money, has a good quarter, wants to make a profit, feels good. Others want to make a profit, they get a raise, feel happy.	Center
Judge Blocks DOJ's Attempt to Switch Lawyers in the Census Citizenship Question Case	judge blocks doj's attempt to switch lawyers in the census citizenship question case	PersonX is legal, needed to be a lawyer, intended to be fair, gets sued, wants to file a motion in court, feels satisfied. Others want to appeal the decision, get a new lawyer, feel happy.	Right
Pence: US astronauts will walk on the moon ‘by any means necessary’	us astronauts will walk on the moon by any means necessary	PersonX is brave, needed to make a plan, intended to go to the moon, gets asked questions, wants to go to the moon, feels proud. Others want to go to the moon, get to moon, feel excited.	Right
Economic Democracy If We Can Keep It	economic democracy if we can keep it	PersonX is hardworking, needed to believe in democracy, intended to be a good citizen, has a better life, wants to make sure it's safe, feels happy. Others want to keep it for themselves, they get a better job, feel happy.	Left
MSNBC producers contradict Rachel Maddow's Mueller report conspiracy theory as she's saying it	msnbc producers contradict rachel maddow's mueller report conspiracy theory as she is saying it	PersonX is honest, needed to be on the show, intended to be truthful, gets yelled at, wants to make sure they are correct, feels good. Others want to ask questions about it, they get fired, feel angry.	Right
NTSB joining Ethiopian Airlines crash investigation	ntsb joining ethiopian airlines crash investigation	PersonX is thorough, needed to know about the crash, intended to find out what happened, NTSB investigates, wants to find out what happened, feels satisfied. Others want to find out what happened, NTSB is asked questions, feel happy.	Center
Prison Riot Leaves 57 Dead in Northern Brazil	prison riot leaves 57 dead in northern brazil	PersonX is violent, needed to be in prison, intended to be free, gets arrested, wants to escape from prison, feels sad. Others want to get revenge, gets arrested, feel sad.	Center
Sri Lankan Government Blocks Social Media Access Over Alleged Fake News	sri lankan government blocks social media access over alleged fake news	PersonX is powerful, needed to find out who is spreading fake news, intended to stop the spread of fake news, gets attacked by people, wants to make sure everyone is safe, feels angry. Others want to complain to the government, gets arrested, feel angry.	Right
Glencore’s Congo tragedy highlights security conundrum for miners	glencores congo tragedy highlights security conundrum for miners	PersonX is dangerous, needed to find out about the situation, intended to make money, loses money, wants to find a solution to the problem, feels sad. Others want to find out what happened, they are killed, feel sad.	Right
Our Views: Don't shroud Louisiana's death penalty drug providers in secrecy	our views: do not shroud louisiana's death penalty drug providers in secrecy	PersonX is secretive, needed to find out who the providers are, intended to be transparent, gets arrested, wants to get rid of the secrecy, feels guilty. Others want to get away with it, receive death penalty, feel scared.	Left
At Census Question Oral Arguments SCOTUS Seems to Lean Trump	at census question oral arguments scotus seems to lean trump	PersonX is decisive, needed to be a lawyer, intended to make a decision, has to make a decision, wants to make a decision, feels happy. Others want to win the case, get's yelled at, feel happy.	Right
President Who Employed Undocumented Workers Now Says Undocumented Labor Might Be OK Sometimes	president who employed undocumented workers now says undocumented labor might be ok sometimes	PersonX is hardworking, needed to hire illegal workers, intended to be fair, gets a new job, wants to get rid of illegal workers, feels good about themselves. Others want to thank him, gets a raise, feel happy.	Left
Trump Purges DHS Leadership Threatening to Make Immigration Policies Even More Draconian	trump purges dhs leadership threatening to make immigration policies even more draconian	PersonX is aggressive, needed to be in power, intended to be a dictator, gets fired, wants to get rid of the leadership, feels powerful. Others want to find a new leader, they get fired, feel angry.	Left
Penn State prof moonlighting as Uber driver accused of kidnapping: report	penn state prof moonlighting as uber driver accused of kidnapping	PersonX is responsible, needed to have a job, intended to make extra money, gets arrested, wants to go to jail, feels guilty. Others want to call the police, gets arrested, feel scared.	Right
Ben Has Somehow Never Seen an Episode of Game of Thrones. Amanda Exposes His Hilarious Stupidity.	ben has somehow never seen an episode of game of thrones amanda exposes his hilarious stupidity	PersonX is silly, needed to watch a lot of TV, intended to laugh at him, gets yelled at, wants to make fun of him, feels annoyed. Others want to laugh at him, gets yelled at by others, feel annoyed.	Left
‘Wrong on most everything’: GOP smacks down Biden’s bipartisanship	wrong on most everything: gop smacks down bidens bipartisanship	PersonX is mean spirited, needed to talk to Biden, intended to get rid of him, gets yelled at, wants to get rid of him, feels angry. Others want to go to war with Biden, they are ignored, feel angry.	Center
Joy turns to fear in Sudan as army takes control after ousting President	joy turns to fear in sudan as army takes control after ousting president	PersonX is scared, needed to be in the army, intended to be safe, is overthrown, wants to make sure everyone is safe, feels scared. Others want to fight back, people are scared, feel scared.	Center
The amount of plastic in the ocean is a lot worse than we thought	the amount of plastic in the ocean is a lot worse than we thought	PersonX is careless, needed to look at the ocean, intended the ocean to be clean, the ocean is polluted, wants to clean up the ocean, feels sad. Others want to clean up the ocean, the ocean is polluted, feel sad.	Center
Justice Gorsuch Wages War for the Constitutional Order	justice gorsuch wages war for the constitutional order	PersonX is brave, needed to be a lawyer, intended to be a leader, wins the case, wants to win the case, feels powerful. Others want to support him, they have to fight back, feel happy.	Right
Honor The Fallen: Two U.S. Soldiers Killed In Afghanistan	honor the fallen: two us soldiers killed in afghanistan	PersonX is mournful, needed to go to war, intended honor the fallen, honor the fallen, wants to honor the fallen, feels honored. Others want to be remembered, mourns, feel sad.	Right
China To Close Loophole On Fentanyl After U.S. Calls For Opioid Action	china to close loophole on fentanyl after us calls for opioid action	PersonX is hardworking, needed make sure it's not illegal, intended China to close the loophole, has to close the loophole., wants to get rid of the loophole, feels happy. Others want to close the loophole, China to close loophole, feel addicted.	Center
China’s Supply of Minerals for iPhones and Missiles Could Be a Risky Trade Weapon	chinas supply of minerals for iphones and missiles could be a risky trade weapon	PersonX is resourceful, needed make a deal with China, intended to make money, has to pay taxes, wants to sell it to others, feels like a risk. Others want to make a profit, have to pay taxes, feel happy to sell.	Center
Trump’s tariff threat is his latest attempt to get Mexico to build a wall	trumps tariff threat is his latest attempt to get mexico to build a wall	PersonX is threatening, needed to make a plan, intended to make Mexico pay for wall, gets attacked by Mexico, wants to make a deal with Mexico, feels powerful. Others want to fight back, they get hurt, feel angry.	Center
Rapper 21 Savage donates $25K to organization that helped him during ICE arrest	rapper 21 savage donates 25k to organization that helped him during ice arrest	PersonX is generous, needed to make a donation, intended to help someone, gets thanked, wants to give money to charity, feels good about themselves. Others want to thank him, receives a donation, feel grateful.	Center
Goosehead Insurance stock price target raised to $55 from $37 at BofA Merrill Lynch	goosehead insurance stock price target raised to 55 from 37 at bofa merrill lynch	PersonX is responsible, needed to be a broker, intended to make money, buy the stock, wants to buy the stock, feels good about themselves. Others want to buy the stock, buy the stock, feel like they have a good company.	Center
Larger actors rarely get cast as romantic leads says James Corden	larger actors rarely get cast as romantic leads says james corden	PersonX is talented, needed to go to auditions, intended to be a romantic lead, gets asked to audition, wants to find a new role, feels like a failure. Others want to get the part, gets rejected for roles, feel sad.	Center
Two active-duty US Marines face “alien smuggling” charges at the border	two active-duty us marines face alien smuggling charges at the border	PersonX is criminal, needed to go to the border, intended to smuggle people, gets arrested, wants to go to jail, feels guilty. Others want to plead guilty, they are arrested, feel scared.	Center
“We’ve Got People:” Ryan Grim on the Democratic Party Nancy Pelosi and 2020 Campaign	weve got people: ryan grim on the democratic party nancy pelosi and 2020 campaign	PersonX is political, needed to talk to people, intended to be in power, gets yelled at by people, wants to win the election, feels good about themselves. Others want to win the election, they get a job, feel happy.	Left
British Prime Minister Johnson promises a bold new Brexit deal	british prime minister johnson promises a bold new brexit deal	PersonX is brave, needed to make a speech, intended to be a leader, gets a new job, wants to make sure the deal works, feels hopeful. Others want to listen to what they say, gets a new job, feel happy.	Right
Good News Only 25 Percent of the Rich Are Assholes.	good news only 25 percent of the rich are assholes	PersonX is rich, needed to be rich, intended good about themselves, has a lot of money, wants to get a new job, feels happy. Others want to get rid of them, they get a raise, feel sad.	Left
Boxing legend Pernell 'Sweet Pea' Whitaker 55 fatally hit by pickup in Virginia	boxing legend pernell sweet pea whitaker 55 fatally hit by pickup in virginia	PersonX is violent, needed get in car, intended boxers, gets injured, wants to go to the hospital, feels sad. Others want to go to hospital, hit by truck, feel sad.	Center
China Demands Release Of Huawei Executive — After Banning All Canadian Meat Exports	china demands release of huawei executive  after banning all canadian meat exports	PersonX is demanding, needed to find out who the person is, intended to be free, gets arrested, wants to make sure they are safe, feels angry. Others want to go to jail, they get arrested, feel angry.	Right
Buttigieg attracting praise from an unexpected audience — conservatives	buttigieg attracting praise from an unexpected audience  conservatives	PersonX is proud, needed to make a speech, intended to be liked, gets a standing ovation, wants to win the election, feels happy. Others want to listen to him, they get excited, feel happy.	Center
NYT: New Details Emerge About Connection Of Bidens To Ukrainian Corruption Scandal	nyt: new details emerge about connection of bidens to ukrainian corruption scandal	PersonX is scandalous, needed to read about the scandal, intended to expose corruption, gets investigated, wants to find out more details, feels guilty. Others want to find out more information, they get arrested, feel betrayed.	Right
Credit standards for leveraged loan to corporations has deteriorated Fed says	credit standards for leveraged loan to corporations has deteriorated fed says	PersonX is irresponsible, needed to assess the situation, intended to get rid of bad loans, gets asked questions, wants to make sure the loan is safe, feels good about themselves. Others want to get rid of bad loans, get more money, feel like they have less money.	Center
Government data are ever more important to economic research	government data are ever more important to economic research	PersonX is intelligent, needed to gather data, intended to understand the economy, learns new things, wants to make sure they are accurate, feels informed. Others want to use the data, they learn new things, feel informed.	Center
Arizona Iced Tea and Adidas promise to make 99-cent sneakers available 'at a later time' after permanently shutting down pop-up event following the assault of 2 teens	arizona iced tea and adidas promise to make 99-cent sneakers available at a later time after permanently shutting down pop-up event following the assault of 2 teens	PersonX is violent, needed to make a deal, intended to make money, gets sued, wants to make sure they are safe, feels happy. Others want to go to court, have to go to court, feel happy.	Center
Former executives of a French telecom have been brought to trial over employee suicides	former executives of a french telecom have been brought to trial over employee suicides	PersonX is guilty, needed to be in charge of the company, intended to make money, gets fired, wants to plead guilty, feels guilty. Others want to go to jail, gets fired, feel sad.	Center
